SID,ISO_TIME,NATURE,LAT,LON,USA_WIND,year,LON_180,on_ph_land
1990232N13141,1990-08-22 09:00:00,NR,16.0,132.6,15.0,1990,132.6,False
1990232N13141,1990-08-22 12:00:00,NR,16.1,132.3,15.0,1990,132.3,False
1990232N13141,1990-08-22 15:00:00,NR,16.2,132.0,18.0,1990,132.0,False
1990232N13141,1990-08-22 18:00:00,NR,16.4,131.7,20.0,1990,131.7,False
1990232N13141,1990-08-22 21:00:00,NR,16.5,131.4,20.0,1990,131.4,False
1990232N13141,1990-08-23 00:00:00,NR,16.6,131.1,20.0,1990,131.1,False
1990232N13141,1990-08-23 03:00:00,NR,16.8,130.7,20.0,1990,130.7,False
1990232N13141,1990-08-23 06:00:00,NR,16.9,130.4,20.0,1990,130.4,False
1990232N13141,1990-08-23 09:00:00,NR,17.0,130.1,23.0,1990,130.1,False
1990232N13141,1990-08-23 12:00:00,NR,17.1,129.9,25.0,1990,129.9,False
1990232N13141,1990-08-23 15:00:00,NR,17.2,129.7,25.0,1990,129.7,False
1990232N13141,1990-08-23 18:00:00,NR,17.4,129.6,25.0,1990,129.6,False
1990232N13141,1990-08-23 21:00:00,NR,17.5,129.5,25.0,1990,129.5,False
1990232N13141,1990-08-24 00:00:00,TS,17.9,129.6,25.0,1990,129.6,False
1990232N13141,1990-08-24 03:00:00,TS,17.9,129.5,28.0,1990,129.5,False
1990232N13141,1990-08-24 06:00:00,TS,17.8,129.4,30.0,1990,129.4,False
1990232N13141,1990-08-24 09:00:00,TS,17.7,129.2,30.0,1990,129.2,False
1990232N13141,1990-08-24 12:00:00,TS,17.6,129.0,30.0,1990,129.0,False
1990232N13141,1990-08-24 15:00:00,TS,17.7,128.8,30.0,1990,128.8,False
1990232N13141,1990-08-24 18:00:00,TS,17.8,128.7,30.0,1990,128.7,False
1990232N13141,1990-08-24 21:00:00,TS,18.1,128.5,33.0,1990,128.5,False
1990232N13141,1990-08-25 00:00:00,TS,18.5,128.3,35.0,1990,128.3,False
1990232N13141,1990-08-25 03:00:00,TS,18.9,127.9,35.0,1990,127.9,False
1990232N13141,1990-08-25 06:00:00,TS,19.2,127.4,35.0,1990,127.4,False
1990232N13141,1990-08-25 09:00:00,TS,19.4,126.8,40.0,1990,126.8,False
1990232N13141,1990-08-25 12:00:00,TS,19.5,126.2,45.0,1990,126.2,False
1990232N13141,1990-08-25 15:00:00,TS,19.4,125.4,48.0,1990,125.4,False
1990232N13141,1990-08-25 18:00:00,TS,19.2,124.6,50.0,1990,124.6,False
1990232N13141,1990-08-25 21:00:00,TS,19.0,123.8,53.0,1990,123.8,False
1990232N13141,1990-08-26 00:00:00,TS,18.8,123.1,55.0,1990,123.1,False
1990232N13141,1990-08-26 03:00:00,TS,18.6,122.6,58.0,1990,122.6,False
1990232N13141,1990-08-26 06:00:00,TS,18.5,122.1,60.0,1990,122.1,False
1990232N13141,1990-08-26 09:00:00,TS,18.2,121.5,63.0,1990,121.5,True
1990232N13141,1990-08-26 12:00:00,TS,18.0,121.0,65.0,1990,121.0,True
1990232N13141,1990-08-26 15:00:00,TS,17.9,120.5,65.0,1990,120.5,True
1990232N13141,1990-08-26 18:00:00,TS,18.0,120.0,65.0,1990,120.0,False
1990232N13141,1990-08-26 21:00:00,TS,17.9,119.4,65.0,1990,119.4,False
1990232N13141,1990-08-27 00:00:00,TS,17.9,118.9,65.0,1990,118.9,False
1990232N13141,1990-08-27 03:00:00,TS,17.8,118.3,65.0,1990,118.3,False
1990232N13141,1990-08-27 06:00:00,TS,17.7,117.7,65.0,1990,117.7,False
1990232N13141,1990-08-27 09:00:00,TS,17.7,117.0,68.0,1990,117.0,False
1990232N13141,1990-08-27 12:00:00,TS,17.7,116.4,70.0,1990,116.4,False
1990232N13141,1990-08-27 15:00:00,TS,17.7,115.7,70.0,1990,115.7,False
1990232N13141,1990-08-27 18:00:00,TS,17.7,115.1,70.0,1990,115.1,False
1990232N13141,1990-08-27 21:00:00,TS,17.6,114.4,70.0,1990,114.4,False
1990232N13141,1990-08-28 00:00:00,TS,17.6,113.8,70.0,1990,113.8,False
1990232N13141,1990-08-28 03:00:00,TS,17.6,113.2,70.0,1990,113.2,False
1990232N13141,1990-08-28 06:00:00,TS,17.6,112.6,70.0,1990,112.6,False
1990232N13141,1990-08-28 09:00:00,TS,17.6,111.9,70.0,1990,111.9,False
1990232N13141,1990-08-28 12:00:00,TS,17.7,111.3,70.0,1990,111.3,False
1990232N13141,1990-08-28 15:00:00,TS,17.7,110.7,70.0,1990,110.7,False
1990232N13141,1990-08-28 18:00:00,TS,17.7,110.1,70.0,1990,110.1,False
1990232N13141,1990-08-28 21:00:00,TS,17.8,109.4,70.0,1990,109.4,False
1990232N13141,1990-08-29 00:00:00,TS,17.8,108.8,70.0,1990,108.8,False
1990232N13141,1990-08-29 03:00:00,TS,17.8,108.1,70.0,1990,108.1,False
1990232N13141,1990-08-29 06:00:00,TS,17.8,107.6,70.0,1990,107.6,False
1990232N13141,1990-08-29 09:00:00,TS,17.8,107.0,68.0,1990,107.0,False
1990232N13141,1990-08-29 12:00:00,TS,17.8,106.5,65.0,1990,106.5,False
1990232N13141,1990-08-29 15:00:00,TS,17.8,105.7,63.0,1990,105.7,False
1990232N13141,1990-08-29 18:00:00,TS,17.8,104.9,60.0,1990,104.9,False
1990232N13141,1990-08-29 21:00:00,TS,17.8,104.2,55.0,1990,104.2,False
1990232N13141,1990-08-30 00:00:00,TS,17.8,103.5,50.0,1990,103.5,False
1990232N13141,1990-08-30 03:00:00,TS,17.8,102.9,45.0,1990,102.9,False
1990232N13141,1990-08-30 06:00:00,TS,17.8,102.3,40.0,1990,102.3,False
1990283N15129,1990-10-09 12:00:00,NR,14.9,129.0,10.0,1990,129.0,False
1990283N15129,1990-10-09 15:00:00,NR,14.9,128.5,10.0,1990,128.5,False
1990283N15129,1990-10-09 18:00:00,NR,14.9,128.0,10.0,1990,128.0,False
1990283N15129,1990-10-09 21:00:00,NR,14.9,127.5,13.0,1990,127.5,False
1990283N15129,1990-10-10 00:00:00,NR,14.9,126.9,15.0,1990,126.9,False
1990283N15129,1990-10-10 03:00:00,NR,14.9,126.3,18.0,1990,126.3,False
1990283N15129,1990-10-10 06:00:00,NR,14.8,125.7,20.0,1990,125.7,False
1990283N15129,1990-10-10 09:00:00,NR,14.7,125.0,20.0,1990,125.0,False
1990283N15129,1990-10-10 12:00:00,NR,14.6,124.2,20.0,1990,124.2,False
1990283N15129,1990-10-10 15:00:00,NR,14.5,123.5,18.0,1990,123.5,False
1990283N15129,1990-10-10 18:00:00,NR,14.3,122.7,15.0,1990,122.7,True
1990283N15129,1990-10-10 21:00:00,NR,14.2,122.0,15.0,1990,122.0,False
1990283N15129,1990-10-11 00:00:00,NR,14.0,121.2,15.0,1990,121.2,True
1990283N15129,1990-10-11 03:00:00,NR,13.8,120.4,15.0,1990,120.4,False
1990283N15129,1990-10-11 06:00:00,NR,13.6,119.7,15.0,1990,119.7,False
1990283N15129,1990-10-11 09:00:00,NR,13.4,119.0,15.0,1990,119.0,False
1990283N15129,1990-10-11 12:00:00,NR,13.3,118.3,15.0,1990,118.3,False
1990283N15129,1990-10-11 15:00:00,NR,13.2,117.7,15.0,1990,117.7,False
1990283N15129,1990-10-11 18:00:00,NR,13.1,117.1,15.0,1990,117.1,False
1990283N15129,1990-10-11 21:00:00,NR,13.0,116.5,18.0,1990,116.5,False
1990283N15129,1990-10-12 00:00:00,NR,13.0,115.9,20.0,1990,115.9,False
1990283N15129,1990-10-12 03:00:00,NR,13.0,115.3,20.0,1990,115.3,False
1990283N15129,1990-10-12 06:00:00,TS,13.2,114.7,20.0,1990,114.7,False
1990283N15129,1990-10-12 09:00:00,TS,13.2,114.0,23.0,1990,114.0,False
1990283N15129,1990-10-12 12:00:00,TS,13.3,113.3,25.0,1990,113.3,False
1990283N15129,1990-10-12 15:00:00,TS,13.3,112.8,25.0,1990,112.8,False
1990283N15129,1990-10-12 18:00:00,TS,13.2,112.4,25.0,1990,112.4,False
1990283N15129,1990-10-12 21:00:00,TS,13.1,112.2,28.0,1990,112.2,False
1990283N15129,1990-10-13 00:00:00,TS,13.0,112.0,30.0,1990,112.0,False
1990283N15129,1990-10-13 03:00:00,TS,13.0,111.6,30.0,1990,111.6,False
1990283N15129,1990-10-13 06:00:00,TS,12.9,111.2,30.0,1990,111.2,False
1990283N15129,1990-10-13 09:00:00,TS,12.9,110.9,30.0,1990,110.9,False
1990283N15129,1990-10-13 12:00:00,TS,12.9,110.6,30.0,1990,110.6,False
1990283N15129,1990-10-13 15:00:00,TS,13.0,110.6,33.0,1990,110.6,False
1990283N15129,1990-10-13 18:00:00,TS,13.0,110.5,35.0,1990,110.5,False
1990283N15129,1990-10-13 21:00:00,TS,12.9,110.4,35.0,1990,110.4,False
1990283N15129,1990-10-14 00:00:00,TS,12.8,110.0,35.0,1990,110.0,False
1990283N15129,1990-10-14 03:00:00,TS,12.8,109.5,33.0,1990,109.5,False
1990283N15129,1990-10-14 06:00:00,TS,12.9,108.9,30.0,1990,108.9,False
1990283N15129,1990-10-14 09:00:00,TS,12.9,108.3,30.0,1990,108.3,False
1990283N15129,1990-10-14 12:00:00,MX,13.2,107.8,30.0,1990,107.8,False
1990283N15129,1990-10-14 15:00:00,DS,13.5,107.3,28.0,1990,107.3,False
1990283N15129,1990-10-14 18:00:00,DS,13.9,107.1,25.0,1990,107.1,False
1990283N15129,1990-10-14 21:00:00,NR,14.2,107.1,25.0,1990,107.1,False
1990283N15129,1990-10-15 00:00:00,NR,14.3,106.7,25.0,1990,106.7,False
1990283N15129,1990-10-15 03:00:00,NR,14.4,106.4,23.0,1990,106.4,False
1990283N15129,1990-10-15 06:00:00,NR,14.4,106.0,20.0,1990,106.0,False
1990310N07152,1990-11-06 00:00:00,NR,6.5,151.9,15.0,1990,151.9,False
1990310N07152,1990-11-06 03:00:00,NR,6.4,151.4,18.0,1990,151.4,False
1990310N07152,1990-11-06 06:00:00,TS,6.4,150.9,20.0,1990,150.9,False
1990310N07152,1990-11-06 09:00:00,TS,6.3,150.3,20.0,1990,150.3,False
1990310N07152,1990-11-06 12:00:00,MX,6.2,150.1,20.0,1990,150.1,False
1990310N07152,1990-11-06 15:00:00,MX,6.1,149.6,20.0,1990,149.6,False
1990310N07152,1990-11-06 18:00:00,TS,6.1,149.1,20.0,1990,149.1,False
1990310N07152,1990-11-06 21:00:00,TS,6.2,148.5,20.0,1990,148.5,False
1990310N07152,1990-11-07 00:00:00,TS,6.3,147.9,20.0,1990,147.9,False
1990310N07152,1990-11-07 03:00:00,TS,6.4,147.3,20.0,1990,147.3,False
1990310N07152,1990-11-07 06:00:00,TS,6.6,146.7,20.0,1990,146.7,False
1990310N07152,1990-11-07 09:00:00,TS,6.7,146.2,23.0,1990,146.2,False
1990310N07152,1990-11-07 12:00:00,TS,6.9,145.7,25.0,1990,145.7,False
1990310N07152,1990-11-07 15:00:00,TS,7.1,145.1,28.0,1990,145.1,False
1990310N07152,1990-11-07 18:00:00,TS,7.3,144.7,30.0,1990,144.7,False
1990310N07152,1990-11-07 21:00:00,TS,7.5,144.1,33.0,1990,144.1,False
1990310N07152,1990-11-08 00:00:00,TS,7.7,143.7,35.0,1990,143.7,False
1990310N07152,1990-11-08 03:00:00,TS,7.8,143.2,38.0,1990,143.2,False
1990310N07152,1990-11-08 06:00:00,TS,8.0,142.8,40.0,1990,142.8,False
1990310N07152,1990-11-08 09:00:00,TS,8.1,142.3,43.0,1990,142.3,False
1990310N07152,1990-11-08 12:00:00,TS,8.3,141.8,45.0,1990,141.8,False
1990310N07152,1990-11-08 15:00:00,TS,8.5,141.3,50.0,1990,141.3,False
1990310N07152,1990-11-08 18:00:00,TS,8.7,140.8,55.0,1990,140.8,False
1990310N07152,1990-11-08 21:00:00,TS,8.8,140.3,63.0,1990,140.3,False
1990310N07152,1990-11-09 00:00:00,TS,8.9,139.7,70.0,1990,139.7,False
1990310N07152,1990-11-09 03:00:00,TS,8.9,139.1,75.0,1990,139.1,False
1990310N07152,1990-11-09 06:00:00,TS,8.8,138.5,80.0,1990,138.5,False
1990310N07152,1990-11-09 09:00:00,TS,8.8,138.1,85.0,1990,138.1,False
1990310N07152,1990-11-09 12:00:00,TS,8.8,137.6,90.0,1990,137.6,False
1990310N07152,1990-11-09 15:00:00,TS,8.8,137.2,95.0,1990,137.2,False
1990310N07152,1990-11-09 18:00:00,TS,8.7,136.8,100.0,1990,136.8,False
1990310N07152,1990-11-09 21:00:00,TS,8.6,136.3,105.0,1990,136.3,False
1990310N07152,1990-11-10 00:00:00,TS,8.5,135.9,110.0,1990,135.9,False
1990310N07152,1990-11-10 03:00:00,TS,8.3,135.5,115.0,1990,135.5,False
1990310N07152,1990-11-10 06:00:00,TS,8.1,135.2,120.0,1990,135.2,False
1990310N07152,1990-11-10 09:00:00,TS,8.0,135.0,128.0,1990,135.0,False
1990310N07152,1990-11-10 12:00:00,TS,7.9,134.8,135.0,1990,134.8,False
1990310N07152,1990-11-10 15:00:00,TS,7.9,134.5,143.0,1990,134.5,False
1990310N07152,1990-11-10 18:00:00,TS,7.9,134.2,150.0,1990,134.2,False
1990310N07152,1990-11-10 21:00:00,TS,8.0,133.9,150.0,1990,133.9,False
1990310N07152,1990-11-11 00:00:00,TS,8.1,133.6,150.0,1990,133.6,False
1990310N07152,1990-11-11 03:00:00,TS,8.2,133.2,150.0,1990,133.2,False
1990310N07152,1990-11-11 06:00:00,TS,8.3,132.8,150.0,1990,132.8,False
1990310N07152,1990-11-11 09:00:00,TS,8.6,132.2,150.0,1990,132.2,False
1990310N07152,1990-11-11 12:00:00,TS,8.8,131.6,150.0,1990,131.6,False
1990310N07152,1990-11-11 15:00:00,TS,9.0,131.1,148.0,1990,131.1,False
1990310N07152,1990-11-11 18:00:00,TS,9.1,130.5,145.0,1990,130.5,False
1990310N07152,1990-11-11 21:00:00,TS,9.3,129.9,143.0,1990,129.9,False
1990310N07152,1990-11-12 00:00:00,TS,9.4,129.3,140.0,1990,129.3,False
1990310N07152,1990-11-12 03:00:00,TS,9.6,128.7,138.0,1990,128.7,False
1990310N07152,1990-11-12 06:00:00,TS,9.7,128.0,135.0,1990,128.0,False
1990310N07152,1990-11-12 09:00:00,TS,9.9,127.3,133.0,1990,127.3,False
1990310N07152,1990-11-12 12:00:00,TS,10.1,126.6,130.0,1990,126.6,False
1990310N07152,1990-11-12 15:00:00,TS,10.3,125.7,125.0,1990,125.7,False
1990310N07152,1990-11-12 18:00:00,TS,10.4,124.9,120.0,1990,124.9,True
1990310N07152,1990-11-12 21:00:00,TS,10.5,124.0,113.0,1990,124.0,True
1990310N07152,1990-11-13 00:00:00,TS,10.6,123.3,105.0,1990,123.3,True
1990310N07152,1990-11-13 03:00:00,TS,10.7,122.4,100.0,1990,122.4,True
1990310N07152,1990-11-13 06:00:00,TS,10.9,121.7,95.0,1990,121.7,False
1990310N07152,1990-11-13 09:00:00,TS,11.1,120.9,90.0,1990,120.9,False
1990310N07152,1990-11-13 12:00:00,TS,11.4,120.3,85.0,1990,120.3,False
1990310N07152,1990-11-13 15:00:00,TS,11.7,119.7,83.0,1990,119.7,False
1990310N07152,1990-11-13 18:00:00,TS,12.1,119.1,80.0,1990,119.1,False
1990310N07152,1990-11-13 21:00:00,TS,12.4,118.4,78.0,1990,118.4,False
1990310N07152,1990-11-14 00:00:00,TS,12.7,117.7,75.0,1990,117.7,False
1990310N07152,1990-11-14 03:00:00,TS,13.0,116.7,78.0,1990,116.7,False
1990310N07152,1990-11-14 06:00:00,TS,13.2,115.7,80.0,1990,115.7,False
1990310N07152,1990-11-14 09:00:00,TS,13.4,114.9,83.0,1990,114.9,False
1990310N07152,1990-11-14 12:00:00,TS,13.5,114.2,85.0,1990,114.2,False
1990310N07152,1990-11-14 15:00:00,TS,13.6,113.5,85.0,1990,113.5,False
1990310N07152,1990-11-14 18:00:00,TS,13.6,112.9,85.0,1990,112.9,False
1990310N07152,1990-11-14 21:00:00,TS,13.7,112.4,85.0,1990,112.4,False
1990310N07152,1990-11-15 00:00:00,TS,13.8,111.9,85.0,1990,111.9,False
1990310N07152,1990-11-15 03:00:00,TS,14.0,111.5,85.0,1990,111.5,False
1990310N07152,1990-11-15 06:00:00,TS,14.2,111.1,85.0,1990,111.1,False
1990310N07152,1990-11-15 09:00:00,TS,14.4,110.8,83.0,1990,110.8,False
1990310N07152,1990-11-15 12:00:00,TS,14.6,110.5,80.0,1990,110.5,False
1990310N07152,1990-11-15 15:00:00,TS,14.9,110.2,78.0,1990,110.2,False
1990310N07152,1990-11-15 18:00:00,TS,15.2,110.0,75.0,1990,110.0,False
1990310N07152,1990-11-15 21:00:00,TS,15.5,109.8,73.0,1990,109.8,False
1990310N07152,1990-11-16 00:00:00,TS,15.8,109.7,70.0,1990,109.7,False
1990310N07152,1990-11-16 03:00:00,TS,16.2,109.7,68.0,1990,109.7,False
1990310N07152,1990-11-16 06:00:00,TS,16.6,109.7,65.0,1990,109.7,False
1990310N07152,1990-11-16 09:00:00,TS,17.0,109.6,60.0,1990,109.6,False
1990310N07152,1990-11-16 12:00:00,TS,17.3,109.5,55.0,1990,109.5,False
1990310N07152,1990-11-16 15:00:00,TS,17.7,109.4,50.0,1990,109.4,False
1990310N07152,1990-11-16 18:00:00,TS,18.1,109.2,45.0,1990,109.2,False
1990310N07152,1990-11-16 21:00:00,TS,18.7,108.9,40.0,1990,108.9,False
1990310N07152,1990-11-17 00:00:00,TS,19.2,108.6,35.0,1990,108.6,False
1990310N07152,1990-11-17 03:00:00,TS,19.6,108.4,35.0,1990,108.4,False
1990310N07152,1990-11-17 06:00:00,TS,19.9,108.3,35.0,1990,108.3,False
1990310N07152,1990-11-17 09:00:00,TS,20.1,108.3,33.0,1990,108.3,False
1990310N07152,1990-11-17 12:00:00,TS,20.3,108.3,30.0,1990,108.3,False
1990310N07152,1990-11-17 15:00:00,TS,20.5,108.2,30.0,1990,108.2,False
1990310N07152,1990-11-17 18:00:00,TS,20.6,108.1,30.0,1990,108.1,False
1990310N07152,1990-11-17 21:00:00,TS,20.9,108.0,30.0,1990,108.0,False
1990310N07152,1990-11-18 00:00:00,TS,21.2,107.9,30.0,1990,107.9,False
1990310N07152,1990-11-18 03:00:00,TS,21.4,107.7,28.0,1990,107.7,False
1990310N07152,1990-11-18 06:00:00,TS,21.6,107.5,25.0,1990,107.5,False
1990310N07152,1990-11-18 09:00:00,TS,22.0,107.2,23.0,1990,107.2,False
1990310N07152,1990-11-18 12:00:00,TS,22.2,107.0,20.0,1990,107.0,False
1990319N07197,1990-11-14 12:00:00,NR,6.7,197.0,15.0,1990,-163.0,False
1990319N07197,1990-11-14 15:00:00,NR,6.7,196.5,15.0,1990,-163.5,False
1990319N07197,1990-11-14 18:00:00,NR,6.7,196.0,15.0,1990,-164.0,False
1990319N07197,1990-11-14 21:00:00,NR,6.7,195.5,15.0,1990,-164.5,False
1990319N07197,1990-11-15 00:00:00,NR,6.7,194.9,15.0,1990,-165.1,False
1990319N07197,1990-11-15 03:00:00,NR,6.7,194.3,15.0,1990,-165.7,False
1990319N07197,1990-11-15 06:00:00,NR,6.8,193.8,15.0,1990,-166.2,False
1990319N07197,1990-11-15 09:00:00,NR,6.9,193.3,15.0,1990,-166.7,False
1990319N07197,1990-11-15 12:00:00,NR,7.0,192.7,15.0,1990,-167.3,False
1990319N07197,1990-11-15 15:00:00,NR,7.1,192.1,15.0,1990,-167.9,False
1990319N07197,1990-11-15 18:00:00,NR,7.3,191.5,15.0,1990,-168.5,False
1990319N07197,1990-11-15 21:00:00,NR,7.4,190.8,15.0,1990,-169.2,False
1990319N07197,1990-11-16 00:00:00,NR,7.5,190.2,15.0,1990,-169.8,False
1990319N07197,1990-11-16 03:00:00,NR,7.6,189.6,15.0,1990,-170.4,False
1990319N07197,1990-11-16 06:00:00,NR,7.8,189.0,15.0,1990,-171.0,False
1990319N07197,1990-11-16 09:00:00,NR,7.9,188.5,15.0,1990,-171.5,False
1990319N07197,1990-11-16 12:00:00,NR,8.0,188.0,15.0,1990,-172.0,False
1990319N07197,1990-11-16 15:00:00,NR,8.0,187.6,15.0,1990,-172.4,False
1990319N07197,1990-11-16 18:00:00,NR,8.1,187.2,15.0,1990,-172.8,False
1990319N07197,1990-11-16 21:00:00,NR,8.2,186.8,15.0,1990,-173.2,False
1990319N07197,1990-11-17 00:00:00,NR,8.3,186.3,15.0,1990,-173.7,False
1990319N07197,1990-11-17 03:00:00,NR,8.4,185.7,15.0,1990,-174.3,False
1990319N07197,1990-11-17 06:00:00,NR,8.5,185.0,15.0,1990,-175.0,False
1990319N07197,1990-11-17 09:00:00,NR,8.6,184.3,15.0,1990,-175.7,False
1990319N07197,1990-11-17 12:00:00,NR,8.6,183.7,15.0,1990,-176.3,False
1990319N07197,1990-11-17 15:00:00,NR,8.6,183.0,18.0,1990,-177.0,False
1990319N07197,1990-11-17 18:00:00,NR,8.6,182.4,20.0,1990,-177.6,False
1990319N07197,1990-11-17 21:00:00,NR,8.6,181.8,20.0,1990,-178.2,False
1990319N07197,1990-11-18 00:00:00,NR,8.7,181.1,20.0,1990,-178.9,False
1990319N07197,1990-11-18 03:00:00,NR,8.7,180.4,20.0,1990,-179.6,False
1990319N07197,1990-11-18 06:00:00,NR,8.8,179.8,20.0,1990,179.8,False
1990319N07197,1990-11-18 09:00:00,NR,8.9,179.2,20.0,1990,179.2,False
1990319N07197,1990-11-18 12:00:00,NR,8.9,178.5,20.0,1990,178.5,False
1990319N07197,1990-11-18 15:00:00,NR,8.9,177.8,20.0,1990,177.8,False
1990319N07197,1990-11-18 18:00:00,NR,8.9,177.2,20.0,1990,177.2,False
1990319N07197,1990-11-18 21:00:00,NR,8.9,176.6,20.0,1990,176.6,False
1990319N07197,1990-11-19 00:00:00,NR,8.9,176.1,20.0,1990,176.1,False
1990319N07197,1990-11-19 03:00:00,NR,8.9,175.6,20.0,1990,175.6,False
1990319N07197,1990-11-19 06:00:00,NR,9.0,175.1,20.0,1990,175.1,False
1990319N07197,1990-11-19 09:00:00,NR,9.1,174.6,20.0,1990,174.6,False
1990319N07197,1990-11-19 12:00:00,TS,9.1,174.1,20.0,1990,174.1,False
1990319N07197,1990-11-19 15:00:00,TS,9.2,173.7,20.0,1990,173.7,False
1990319N07197,1990-11-19 18:00:00,TS,9.2,173.3,20.0,1990,173.3,False
1990319N07197,1990-11-19 21:00:00,TS,9.1,172.9,23.0,1990,172.9,False
1990319N07197,1990-11-20 00:00:00,TS,9.1,172.4,25.0,1990,172.4,False
1990319N07197,1990-11-20 03:00:00,TS,9.2,171.8,25.0,1990,171.8,False
1990319N07197,1990-11-20 06:00:00,TS,9.2,171.3,25.0,1990,171.3,False
1990319N07197,1990-11-20 09:00:00,TS,9.2,170.7,30.0,1990,170.7,False
1990319N07197,1990-11-20 12:00:00,TS,9.2,170.1,35.0,1990,170.1,False
1990319N07197,1990-11-20 15:00:00,TS,9.2,169.5,30.0,1990,169.5,False
1990319N07197,1990-11-20 18:00:00,TS,9.3,168.8,25.0,1990,168.8,False
1990319N07197,1990-11-20 21:00:00,TS,9.5,168.2,25.0,1990,168.2,False
1990319N07197,1990-11-21 00:00:00,TS,9.7,167.6,25.0,1990,167.6,False
1990319N07197,1990-11-21 03:00:00,TS,9.8,167.2,28.0,1990,167.2,False
1990319N07197,1990-11-21 06:00:00,TS,9.9,166.8,30.0,1990,166.8,False
1990319N07197,1990-11-21 09:00:00,TS,10.0,166.3,35.0,1990,166.3,False
1990319N07197,1990-11-21 12:00:00,TS,10.1,165.8,40.0,1990,165.8,False
1990319N07197,1990-11-21 15:00:00,TS,10.2,165.2,55.0,1990,165.2,False
1990319N07197,1990-11-21 18:00:00,TS,10.2,164.8,70.0,1990,164.8,False
1990319N07197,1990-11-21 21:00:00,TS,10.1,164.3,80.0,1990,164.3,False
1990319N07197,1990-11-22 00:00:00,TS,10.1,163.9,90.0,1990,163.9,False
1990319N07197,1990-11-22 03:00:00,TS,10.1,163.5,98.0,1990,163.5,False
1990319N07197,1990-11-22 06:00:00,TS,10.0,163.2,105.0,1990,163.2,False
1990319N07197,1990-11-22 09:00:00,TS,9.9,162.8,108.0,1990,162.8,False
1990319N07197,1990-11-22 12:00:00,TS,9.8,162.5,110.0,1990,162.5,False
1990319N07197,1990-11-22 15:00:00,TS,9.6,162.3,113.0,1990,162.3,False
1990319N07197,1990-11-22 18:00:00,TS,9.4,162.1,115.0,1990,162.1,False
1990319N07197,1990-11-22 21:00:00,TS,9.2,161.9,120.0,1990,161.9,False
1990319N07197,1990-11-23 00:00:00,TS,9.0,161.7,125.0,1990,161.7,False
1990319N07197,1990-11-23 03:00:00,TS,8.9,161.6,128.0,1990,161.6,False
1990319N07197,1990-11-23 06:00:00,TS,8.8,161.4,130.0,1990,161.4,False
1990319N07197,1990-11-23 09:00:00,TS,8.7,161.3,130.0,1990,161.3,False
1990319N07197,1990-11-23 12:00:00,TS,8.7,161.1,130.0,1990,161.1,False
1990319N07197,1990-11-23 15:00:00,TS,8.7,160.9,130.0,1990,160.9,False
1990319N07197,1990-11-23 18:00:00,TS,8.8,160.7,130.0,1990,160.7,False
1990319N07197,1990-11-23 21:00:00,TS,8.8,160.6,128.0,1990,160.6,False
1990319N07197,1990-11-24 00:00:00,TS,8.8,160.6,125.0,1990,160.6,False
1990319N07197,1990-11-24 03:00:00,TS,8.8,160.4,125.0,1990,160.4,False
1990319N07197,1990-11-24 06:00:00,TS,8.9,160.2,125.0,1990,160.2,False
1990319N07197,1990-11-24 09:00:00,TS,8.9,160.1,123.0,1990,160.1,False
1990319N07197,1990-11-24 12:00:00,TS,9.0,159.9,120.0,1990,159.9,False
1990319N07197,1990-11-24 15:00:00,TS,9.0,159.8,113.0,1990,159.8,False
1990319N07197,1990-11-24 18:00:00,TS,9.1,159.6,105.0,1990,159.6,False
1990319N07197,1990-11-24 21:00:00,TS,9.1,159.3,105.0,1990,159.3,False
1990319N07197,1990-11-25 00:00:00,TS,9.1,158.9,105.0,1990,158.9,False
1990319N07197,1990-11-25 03:00:00,TS,9.1,158.6,105.0,1990,158.6,False
1990319N07197,1990-11-25 06:00:00,TS,9.1,158.2,105.0,1990,158.2,False
1990319N07197,1990-11-25 09:00:00,TS,9.0,157.9,100.0,1990,157.9,False
1990319N07197,1990-11-25 12:00:00,TS,9.0,157.5,95.0,1990,157.5,False
1990319N07197,1990-11-25 15:00:00,TS,8.9,157.2,93.0,1990,157.2,False
1990319N07197,1990-11-25 18:00:00,TS,8.9,156.9,90.0,1990,156.9,False
1990319N07197,1990-11-25 21:00:00,TS,8.8,156.6,90.0,1990,156.6,False
1990319N07197,1990-11-26 00:00:00,TS,8.7,156.4,90.0,1990,156.4,False
1990319N07197,1990-11-26 03:00:00,TS,8.6,156.1,93.0,1990,156.1,False
1990319N07197,1990-11-26 06:00:00,TS,8.5,155.7,95.0,1990,155.7,False
1990319N07197,1990-11-26 09:00:00,TS,8.4,155.4,100.0,1990,155.4,False
1990319N07197,1990-11-26 12:00:00,TS,8.4,155.0,105.0,1990,155.0,False
1990319N07197,1990-11-26 15:00:00,TS,8.3,154.6,110.0,1990,154.6,False
1990319N07197,1990-11-26 18:00:00,TS,8.3,154.2,115.0,1990,154.2,False
1990319N07197,1990-11-26 21:00:00,TS,8.3,153.8,123.0,1990,153.8,False
1990319N07197,1990-11-27 00:00:00,TS,8.3,153.3,130.0,1990,153.3,False
1990319N07197,1990-11-27 03:00:00,TS,8.3,152.7,135.0,1990,152.7,False
1990319N07197,1990-11-27 06:00:00,TS,8.3,152.1,140.0,1990,152.1,False
1990319N07197,1990-11-27 09:00:00,TS,8.3,151.4,140.0,1990,151.4,False
